Key,Source,Context,Changes,English,French,German,Klingon,Spanish
tutorialTipQuest01Console,,Popup Tip,KeyCon KgNone,你发现了一张神秘的便条，持有便条的时候，请点击{0}进行阅读，你也可以通过阅读行动进行查看。,"Vous avez trouvé un étrange message. Lisez-le en appuyant sur {0} après l'avoir équipé, ou grâce à l'action de lecture lorsque vous l'examinez.","Du hast eine geheimnisvolle Notiz entdeckt. Lies sie durch Drücken von {0}, während die Notiz ausgerüstet ist; oder benutze die Lesen-Aktion, wenn du die Notiz untersuchst.",,"Descubriste una nota misteriosa. Para leerla, presiona {0} mientras tengas equipada la nota o usando la acción de leer cuando la investigues."
tutorialTipQuest01_console,,Quest Info,KeyCon KgNone,"亲爱的伙计，\n如你所知，废土简直是一个无法原谅的地方，根据我们的观察，你应该可以借助一些帮助。在这里，我为你提供一些指导，你就当做是新手的启蒙吧。完成我们交给你的任务之后，我们也许就可以接纳新的成员了，白水河据点，那里非常安全。\n好运的诺亚","Camarade,\nCes terres désolées sont sans merci et je pense que tu vas avoir besoin d'aide. Tu trouveras ci-joint un petit guide de survie. Si tu te débrouilles bien, tu rejoindras peut-être nos rangs. Le hameau de la Rivière blanche existe, et il est sûr.\nBonne chance, Noah","Lieber Freund!\nDas Ödland kann gnadenlos sein und du siehst aus, als könntest du etwas Hilfe gebrauchen. Anbei findest du eine kurze Anleitung, die dir beim Überleben hilft. Wenn du sie abschließt, nehmen wir vielleicht einen neuen Bürger auf. Die Siedlung von White River gibt es wirklich und sie ist sicher.\n Viel Glück! Noah",,"Querido/a amigo/a:\nEl páramo puede ser un sitio peligroso y parece que necesitas una mano. Encontrarás una pequeña guía adjunta para ayudarte a sobrevivir. Si la completas, puede que te aceptemos como un nuevo ciudadano. El asentamiento Río Blanco es real y seguro.\nBuena suerte, Noah."
tutorialTipQuest02_console,,Popup Tip,KeyCon KgNone,"基础生存是你目前的任务，任务状态会显示在画面右上角的任务追踪界面中，如果要了解任务的详细信息，请打开物品栏中的任务菜单。","La quête « Les bases de la survie » est active. Le statut de la quête s'affiche dans le suivi des objectifs, en haut à droite de l'écran. Pour plus d'informations sur les quêtes, accédez à votre inventaire et ouvrez le menu des quêtes.","„Das 1x1 des Überlebens“ ist deine aktive Quest. Der Status der Quest ist oben rechts über den Ziel-Tracker einsehbar. Öffne dein Inventar und dann das Quest-Menü, um mehr über Quests zu erfahren.",,"Tu misión activa es Supervivencia básica. El estado de la misión se muestra en el indicador de objetivos, en la parte superior derecha de la pantalla. Accede a tu Inventario y navega por el menú Misiones para obtener más información sobre éstas."
tutorialTipQuest02_button_console,,Popup Tip,KeyCon KgNone,基础生存是你目前的任务，任务状态会显示在画面右上角的任务追踪界面中，如果要了解任务的详细信息，请打开物品栏{0}中的任务菜单{1}。,"La quête « Les bases de la survie » est active. Le statut de la quête s'affiche dans le suivi des objectifs, en haut à droite de l'écran. Pour plus d'informations sur les quêtes, accédez à votre inventaire {0} et ouvrez le menu des quêtes {1}.","„Das 1x1 des Überlebens“ ist deine aktive Quest. Der Status der Quest ist oben rechts über den Ziel-Tracker einsehbar. Öffne dein Inventar {0} und dann das Quest-Menü {1}, um mehr über Quests zu erfahren.",,"Tu misión activa es Supervivencia básica. El estado de la misión se muestra en el indicador de objetivos, en la parte superior derecha de la pantalla. Accede a tu Inventario {0} y navega por el menú Misiones {1} para obtener más información sobre estas."
tutorialTipQuest03_console,,Popup Tip,KeyCon EnChanged,"完成基础生存的任务后，你获得了技能点，找到物品栏中的技能菜单选中想要学习的技能进行购买。","Vous avez gagné un point de compétence en terminant la quête « Les bases de la survie ». Pour le dépenser, accédez à votre inventaire et ouvrez le menu des compétences, puis sélectionnez la compétence ou l'avantage de votre choix et procédez à l'achat.","Für den Abschluss der Quest „Das 1x1 des Überlebens“ hast du Fertigkeitspunkte erhalten. Verwende sie über das Fertigkeiten-Menü in deinem Inventar, indem du dort die gewünschte Fertigkeit oder Eigenschaft auswählst und sie kaufst.",,"Ganaste un Punto de habilidad por completar la misión Supervivencia básica. Para gastarlo, accede a tu Inventario y navega al menú de Habilidades. Luego, selecciona la habilidad o beneficio deseado y cómpralo."
tutorialTipQuest03_button_console,,Popup Tip,EnChanged,"完成基础生存的任务后，你获得了技能点，请在物品栏{0}中的技能菜单{1}中使用这些技能点，选中想要学的技能进行购买{2}。","Vous avez gagné un point de compétence en terminant la quête « Les bases de la survie ». Pour le dépenser, accédez à votre inventaire {0} et ouvrez le menu des compétences {1}, puis sélectionnez la compétence ou l'avantage de votre choix et procédez à l'achat {2}.","Für den Abschluss der Quest „Das 1x1 des Überlebens“ hast du Fertigkeitspunkts erhalten. Verwende sie im Inventar {0} über das Fertigkeiten-Menü {1}, indem du dort die gewünschte Fertigkeit oder Eigenschaft auswählst und sie kaufst {2}.",,"Ganaste un Punto de habilidad por completar la misión Supervivencia básica. Para gastarlo, accede a tu Inventario {0} y navega al menú de Habilidades {1}. Luego, selecciona la habilidad o beneficio deseado y cómpralo {2}."
quest_BasicSurvival1_description_console,,Quest Info,KeyCon KgNone,"制作一把石斧，并且用它来进行防卫，你需要收集制作用的资源。攻击草、石头、木头等物体可以进行资源收集，你也可以对着一些较小的石头按拾取进行收集。\n\n一旦你有了足够的资源，就可以进入物品栏选择制作界面基础分类中的石斧进行石斧的制作。","Fabriquez une hache de pierre pour vous défendre et collecter des composants. Collectez des composants en détruisant de l'herbe, des pierres et des objets en bois. Vous pouvez également ramasser de petites pierres en les regardant et en utilisant l'action de ramasser. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire et cherchez la hache de pierre dans la catégorie de base de la fenêtre de fabrication. Fabriquez une hache de pierre.","Fertige eine Steinaxt, um dich besser zu verteidigen, und sammle Fertigungszutaten dafür. Sammle die Zutaten, indem du Gras, Steine oder Holzobjekte angreifst. Du kannst auch kleine Steine aufheben, indem du sie ansiehst und die Aufheben-Aktion verwendest. \n\nWenn du die Zutaten hast, öffne dein Inventar und wähle im Fertigungs-Fenster in der Kategorie „Grundlagen“ die Steinaxt aus. Fertige eine Steinaxt.",,"Fabrica un hacha de piedra para ayudarte a defenderte y reunir ingredientes para fabricar. Ataca la hierba, piedras u objetos de madera para reunir los ingredientes. También puedes recoger piedras pequeñas si las miras y usas la acción Recoger. \n\nUna vez que tengas los ingredientes, accede al Inventario y localiza el Hacha de piedra en la categoría Básico de la ventana de Fabricación. Fabrica un hacha de piedra."
quest_BasicSurvival1_description_button_console,,Quest Info,KeyCon KgNone,"制作一把石斧，并且用它来进行防卫，你需要收集制作用的资源。攻击{0}草、石头、木头等物体可以进行资源收集，你也可以对着一些较小的石头按拾取{1}进行收集。\n\n一旦你有了足够的资源，就可以进入物品栏{2}选择{3}制作界面基础分类中的石斧进行石斧的制作{4}。","Fabriquez une hache de pierre pour vous défendre et collecter des composants. Collectez des composants en détruisant {0} de l'herbe, des pierres et des objets en bois. Vous pouvez également ramasser de petites pierres en les regardant et en utilisant l'action de ramasser {1}. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire {2} et sélectionnez {3} la hache de pierre dans la catégorie de base de la fenêtre de fabrication. Fabriquez {4} une hache de pierre.","Fertige eine Steinaxt, um dich besser zu verteidigen, und sammle Fertigungszutaten dafür. Sammle Zutaten, indem du Gras, Steine oder Holzobjekte angreifst {0}. Du kannst auch kleine Steine sammeln, indem du sie ansiehst und die Aufheben-Aktion {1} verwendest. \n\nWenn du die Zutaten hast, gehe zum Inventar {2} und wähle {3} im Fertigungs-Fenster in der Kategorie „Grundlagen“ die Steinaxt aus. Fertige {4} eine Steinaxt.",,"Fabrica un hacha de piedra para ayudarte a defenderte y reunir ingredientes para fabricar. Ataca {0} la hierba, piedras u objetos de madera para reunir ingredientes. También puedes reunir piedras pequeñas si las miras y usas Recoger {1}. \n\nUna vez que tengas los ingredientes, accede al Inventario {2} y selecciona {3} el Hacha de piedra en la categoría Básico de la ventana de Fabricación. Fabrica {4} un hacha de piedra."
quest_BasicSurvival2_description_console,,Quest Info,KeyCon KgNone,"制作植物纤维制衣来保护你不受伤害并且抵抗一些恶劣天气。你需要收集制作用的资源，攻击草和小型植株可以进行资源收集。\n\n一旦你有了足够的资源，就可以进入物品栏选择制作界面衣服分类，选择 并且制作植物纤维制衣。","Fabriquez un vêtement en fibres végétales pour vous protéger et vous tenir chaud lorsque les températures baissent. Collectez des fibres végétales en détruisant de l'herbe et de petites plantes. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire et cherchez la catégorie des vêtements de la fenêtre de fabrication. Fabriquez un vêtement en fibres végétales.","Fertige Kleidung aus Pflanzenfasern, um dich vor Schaden zu schützen und dich bei kaltem Wetter warm zu halten. Sammle Pflanzenfasern, indem du Gras und kleinere Pflanzen angreifst. \n\nWenn du die Zutaten hast, öffne dein Inventar und wähle im Fertigungs-Fenster die Kategorie „Kleidung“ aus. Fertige Kleidung aus Pflanzenfasern.",,"Fabrica ropa de fibra vegetal para protegerte de daño y mantenerte en calor cuando haga frío. Ataca a la hierba o a las plantas pequeñas para recoger fibra vegetal. \n\nUna vez que tengas los ingredientes, accede al Inventario y localiza la ropa en la ventana de Fabricación. Fabrica ropa de fibra vegetal."
quest_BasicSurvival2_description_button_console,,Quest Info,KeyCon KgNone,"制作植物纤维制衣来保护你不受伤害并且抵抗一些恶劣天气。你需要收集制作用的资源，攻击{0}草和小型植株可以进行资源收集。\n\n一旦你有了足够的资源，就可以进入物品栏{1}选择{2}制作界面衣服分类，选择{3}并且制作{4}植物纤维制衣。","Fabriquez un vêtement en fibres végétales pour vous protéger et vous tenir chaud lorsque les températures baissent. Collectez les composants en détruisant {0} de l'herbe et de petites plantes. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire {1} et sélectionnez {2} la catégorie des vêtements de la fenêtre de fabrication. Sélectionnez {3} et fabriquez {4} le vêtement en fibres végétales.","Fertige Kleidung aus Pflanzenfasern, um dich vor Schaden zu schützen und dich bei kaltem Wetter warm zu halten. Sammle Zutaten, indem du Gras und kleinere Pflanzen angreifst {0}. \n\nWenn du die Zutaten hast, gehe zum Inventar {1} und wähle {2} im Fertigungs-Fenster die Kategorie „Kleidung“ aus. Wähle {3} die Kleidung aus Pflanzenfasern aus und fertige {4} sie.",,"Fabrica ropa de fibra vegetal para protegerte de daño y mantenerte en calor cuando haga frío. Ataca {0} la hierba o las plantas pequeñas para reunir ingredientes. \n\nUna vez que tengas los ingredientes, accede al Inventario {1} y selecciona {2} la ropa en la ventana de Fabricación. Selecciona {3} y fabrica {4} ropa de fibra vegetal."
quest_BasicSurvival3_description_console,,Quest Info,KeyCon KgNone,"请进入物品栏菜单选择一件衣服，然后选择穿戴。\n\n衣服一旦被船上，进入角色菜单就可以查看其防御值和隔热性能，具体信息显示在角色界面的左上角。","Pour porter votre vêtement en fibres végétales, rendez-vous dans l'inventaire, sélectionnez le vêtement, puis sélectionnez l'action de porter dans la fenêtre des actions. \n\nUne fois le vêtement porté, accédez au menu du personnage pour consulter son isolation et sa défense, en haut à gauche de la fenêtre du personnage.","Um deine Kleidung aus Pflanzenfasern zu tragen, öffne dein Inventar und wähle ein Kleidungsstück aus. Dann wähle im Aktions-Fenster „Tragen“ aus. \n\nWenn du Kleidung trägst, öffne das Charakter-Menü, um oben links zu sehen, wie viel Wärmedämmung und Verteidigung sie bietet.",,"Para ponerte la ropa de fibra vegetal, accede al Inventario y selecciona la prenda. Entonces, selecciona Vestir en la ventana de Acción. \n\nUna vez vestido, accede al menú del Personaje para ver el aislamiento y la defensa que aporta la ropa que te has puesto en la esquina superior izquierda de la ventana del Personaje."
quest_BasicSurvival3_description_button_console,,Quest Info,KeyCon KgNone,"请进入物品栏{0}菜单选择{1}一件衣服，然后选择穿戴{2}。\n\n衣服一旦被船上，进入角色菜单{3}就可以查看其防御值和隔热性能，具体信息显示在角色界面的左上角。","Pour porter votre vêtement en fibres végétales, rendez-vous dans l'inventaire {0}, sélectionnez {1} un vêtement, puis portez-le {2}. \n\nUne fois le vêtement porté, accédez au menu du personnage {3} pour consulter son isolation et sa défense, en haut à gauche de la fenêtre du personnage.","Um deine Kleidung aus Pflanzenfasern anzuziehen, gehe zum Inventar {0}, wähle {1} ein Kleidungsstück aus und trage {2} es. \n\nÖffne das Charakter-Menü {3}, um oben links zu sehen, wie viel Wärmedämmung und Verteidigung deine Kleidung bietet.",,"Para ponerte la ropa de fibra vegetal, accede al Inventario {0}, selecciona {1} una prenda y póntela {2}. \n\nAccede al menú del Personaje {3} para ver el aislamiento y la defensa que aporta la ropa que te has puesto en la esquina superior izquierda de la ventana del Personaje."
quest_BasicSurvival4_description_console,,Quest Info,KeyCon KgNone,"攻击树木或是灌木来收集木头。\n\n一旦你有了足够的资源，就可以进入物品栏选择制作界面中的基础分类，选择木棒进行制作。","Collectez du bois en détruisant des arbres et des buissons. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire et cherchez la massue en bois dans la catégorie de base de la fenêtre de fabrication. Fabriquez une massue en bois.","Sammle Holz, indem du Bäume und Büsche angreifst. \n\nWenn du die Zutaten hast, öffne dein Inventar und wähle im Fertigungs-Fenster in der Kategorie „Grundlagen“ den Holzknüppel aus. Fertige einen Holzknüppel.",,"Ataca árboles y arbustos para reunir madera. \n\nUna vez que tengas los ingredientes, accede al Inventario y localiza el Garrote de madera en la categoría Básico de la ventana de Fabricación. Fabrica un garrote de madera."
quest_BasicSurvival4_description_button_console,,Quest Info,KeyCon KgNone,"攻击{0}树木或是灌木来收集木头。\n\n一旦你有了足够的资源，就可以进入物品栏{1}选择{2}制作界面中的基础分类，选择木棒进行制作{3}。","Collectez du bois en détruisant {0} des arbres et des buissons. \n\nUne fois les composants acquis, rendez-vous dans l'inventaire {1} et sélectionnez {2} la massue en bois dans la catégorie de base de la fenêtre de fabrication. Fabriquez {3} une massue en bois.","Sammle Holz, indem du Bäume und Büsche angreifst {0}. \n\nWenn du die Zutaten hast, öffne dein Inventar {1} und wähle {2} in der Kategorie „Grundlagen“ im Fertigungs-Fenster den Holzknüppel aus. Fertige {3} einen Holzknüppel.",,"Ataca {0} árboles y arbustos para reunir madera. \n\nUna vez que tengas los ingredientes, accede al Inventario {1} y selecciona {2} el Garrote de madera en la categoría Básico de la ventana de Fabricación. Fabrica {3} un garrote de madera."
quest_BasicSurvival5_description_console,,Quest Info,KeyCon KgNone,"你已经拥有了近战武器，现在来尝试一下远程武器吧。收集木头、石头、植物纤维和地面上鸟巢里的羽毛。\n\n一旦你有了足够的资源，就可以进入制作界面中的基础分类，选择木弓和箭进行制作。","Maintenant que vous disposez d'une arme de mêlée, une arme de jet pourrait s'avérer utile. Collectez du bois, de la pierre, des fibres végétales et des plumes trouvées dans les nids d'oiseau au sol. \n\nUne fois les composants acquis, accédez à la catégorie de base de la fenêtre de fabrication. Fabriquez un arc en bois et des flèches.","Jetzt da du eine Nahkampfwaffe hast, kannst du auch eine Fernkampfwaffe gebrauchen. Sammle Holz, Steine, Pflanzenfasern und Federn aus Vogelnestern auf dem Boden. \n\nWenn du die Zutaten hast, wähle die Kategorie „Grundlagen“ im Fertigungs-Fenster. Fertige einen Holzbogen und Pfeile.",,"Ahora que tienes un arma cuerpo a cuerpo, no estaría mal un arma a distancia. Reúne madera, piedra, fibra vegetal y plumas que puedes encontrar por el suelo, en nidos de pájaros. \n\nUna vez que tengas los ingredientes, accede a la categoría Básico de la ventana de Fabricación. Fabrica un arco de madera y flechas."
quest_BasicSurvival5_description_button_console,,Quest Info,KeyCon KgNone,"你已经拥有了近战武器，现在来尝试一下远程武器吧。收集木头、石头、植物纤维和地面上鸟巢里的羽毛。\n\n一旦你有了足够的资源，就可以进入制作界面中的基础分类，选择{0}木弓和箭进行制作{1}。","Maintenant que vous disposez d'une arme de mêlée, une arme de jet pourrait s'avérer utile. Collectez du bois, de la pierre, des fibres végétales et des plumes trouvées dans les nids d'oiseau au sol. \n\nUne fois les composants acquis, accédez à la catégorie de base de la fenêtre de fabrication. Sélectionnez {0} et fabriquez {1} un arc en bois et des flèches.","Jetzt da du eine Nahkampfwaffe hast, kannst du auch eine Fernkampfwaffe gebrauchen. Sammle Holz, Steine, Pflanzenfasern und Federn aus Vogelnestern auf dem Boden. \n\nWenn du die Zutaten hast, wähle die Kategorie „Grundlagen“ im Fertigungs-Fenster. Wähle {0} einen Holzbogen und dann Pfeile aus und fertige {1} beides.",,"Ahora que tienes un arma cuerpo a cuerpo, no estaría mal un arma a distancia. Reúne madera, piedra, fibra vegetal y plumas que puedes encontrar por el suelo, en nidos de pájaros. \n\nUna vez que tengas los ingredientes, accede a la categoría Básico de la ventana de Fabricación. Selecciona {0} y fabrica {1} un arco de madera y flechas."
quest_BasicSurvival6_description_console,,Quest Info,KeyCon KgNone,收集木头，然后选择制作界面中基础分类里的木框架进行制作。\n\n选择并且装备好木框架后可以在地图上使用副操作键进行放置，在有足够的木头的情况下，装备石斧使用副操作键可以对木框架进行升级。,"Collectez du bois et fabriquez des structures en bois dans la catégorie de base de la fenêtre de fabrication. \n\nÉquipez les structures en bois, puis placez-les à l'aide de l'action secondaire. Grâce au bois supplémentaire dans votre inventaire, vous pouvez les améliorer avec une hache de pierre, à l'aide de l'action secondaire.","Sammle Holz und fertige über die Kategorie „Grundlagen“ im Fertigungs-Fenster Holzrahmen. \n\nPlatziere Holzrahmen in der Welt, indem du sie ausrüstest und die sekundäre Aktion verwendest. Werte sie mit einer Steinaxt und der sekundären Aktion auf, während du über zusätzliches Holz im Inventar verfügst.",,Reúne madera y fabrica estructuras de madera desde la categoría Básico de la ventana de Fabricación. \n\nEquipa las estructuras de madera y usa el botón de acción secundaria para colocarlas en el mundo. Mejóralas usando la acción secundaria con un hacha de piedra si tienes madera extra en tu inventario.
quest_BasicSurvival6_description_button_console,,Quest Info,KeyCon KgNone,"收集木头，然后选择制作界面中基础分类里的木框架进行制作{0}。\n\n选择{1}并且装备{2}好木框架后可以在地图上使用副操作键进行放置{3}，在有足够的木头的情况下，装备石斧使用{4}副操作键可以对木框架进行升级。","Collectez du bois et fabriquez {0} des structures en bois dans la catégorie de base de la fenêtre de fabrication. \n\nDans votre inventaire, sélectionnez {1} et équipez {2} les structures en bois. Placez les structures en bois avec {3}. Grâce au bois supplémentaire dans votre inventaire, utilisez {4} avec la hache de pierre pour améliorer les structures en bois.","Sammle Holz und fertige {0} über die Kategorie „Grundlagen“ im Fertigungs-Fenster Holzrahmen. \n\nWähle {1} in deinem Inventar die Holzrahmen aus und rüste {2} sie aus. Platziere mit {3} Holzrahmen in der Welt. Verfügst du über zusätzliches Holz im Inventar, kannst du Holzrahmen mit einer Steinaxt und {4} aufwerten.",,"Reúne madera y fabrica {0} estructuras de madera desde la categoría Básico de la ventana de Fabricación. \n\n Desde tu Inventario, selecciona {1} y equipa {2} las estructuras de madera. Coloca estructuras de madera en el mundo con {3}. Puedes usar {4} la madera extra de tu inventario para mejorar las estructuras de madera con un Hacha de piedra."
quest_BasicSurvival7_description_console,,Quest Info,KeyCon KgNone,"收集植物纤维，然后选择制作界面中基础分类里的睡袋进行制造。\n\n选择并且装备好睡袋之后可以在地图上使用副操作键进行放置，一旦放置完成，在你的指南针和地图上会显示一个床的图标，它能够指引你回家的道路，并且在你死后将会在此地复活。","Collectez des fibres végétales et fabriquez un sac de couchage dans la catégorie de base de la fenêtre de fabrication. \n\nÉquipez le sac de couchage, puis placez-le à l'aide de l'action secondaire. Une fois placé, une icône de lit s'affichera sur votre boussole et dans le menu de la carte. Cette icône vous aidera à retrouver votre foyer et servira de point de réapparition si vous veniez à mourir.","Sammle Pflanzenfasern und fertige über die Kategorie „Grundlagen“ im Fertigungs-Fenster einen Schlafsack. \n\nPlatziere den Schlafsack in der Welt, indem du ihn ausrüstest und die sekundäre Aktion verwendest. Wenn er platziert ist, erscheint ein Bett-Symbol auf deinem Kompass und in deinem Karten-Menü. Dies wird dich zurück nach Hause führen, und außerdem wirst du hier wiedererscheinen, falls du stirbst.",,"Reúne fibra vegetal y fabrica un saco de dormir desde la categoría Básico de la ventana de Fabricación. \n\nPara poner el saco de dormir en el mundo, equípalo y usa la acción secundaria. Una vez puesto, verás un icono de una cama en la brújula y en el mapa. Esto te guiará de nuevo a tu casa y será un punto de reaparición si mueres."
quest_BasicSurvival7_description_button_console,,Quest Info,KeyCon KgNone,"收集植物纤维，然后选择制作界面中基础分类里的睡袋进行制作{0}。\n\n选择{1}并且装备{2}好睡袋之后可以在地图上使用副操作键进行放置{3}，一旦放置完成，在你的指南针和地图上会显示一个床的图标，它能够指引你回家的道路，并且在你死后将会在此地复活。","Collectez des fibres végétales et fabriquez {0} un sac de couchage dans la catégorie de base de la fenêtre de fabrication. Sélectionnez {1} et équipez {2} le sac de couchage. \n\nPlacez le sac de couchage avec {3}. Une fois placé, une icône de lit s'affichera sur votre boussole et dans le menu de la carte. Cette icône vous aidera à retrouver votre foyer et servira de point de réapparition si vous veniez à mourir.","Sammle Pflanzenfasern und fertige {0} über die Kategorie „Grundlagen“ im Fertigungs-Fenster einen Schlafsack. Wähle {1} den Schlafsack aus und rüste {2} ihn aus. \n\nPlatziere den Schlafsack mit {3} in der Welt. Wenn er platziert ist, erscheint ein Bett-Symbol auf deinem Kompass und in deinem Karten-Menü. Dies wird dich zurück nach Hause führen, und außerdem wirst du hier wiedererscheinen, falls du stirbst.",,"Reúne fibra vegetal y fabrica {0} un saco de dormir desde la categoría Básico de la ventana de Fabricación. Selecciona {1} y equipa {2} el saco de dormir. \n\nColoca el saco de dormir en el mundo con {3}. Una vez puesto, verás un icono de una cama en la brújula y en el mapa. Esto te guiará de nuevo a tu casa y será un punto de reaparición si mueres."
quest_BasicSurvival8_description_console,,Quest Info,KeyCon KgNone,收集小石头，然后选择制作界面中基础分类里的营火进行制作，选择并且装备好营火之后可以在地图上使用副操作键进行放置。\n\n一旦放置完成后，你就可以利用营火取暖或是进行烹饪了。,"Collectez de petites pierres et fabriquez un feu de camp dans la catégorie de base de la fenêtre de fabrication. Équipez le feu de camp, puis placez-le à l'aide de l'action secondaire. \n\nUne fois placé, vous pouvez l'utiliser pour vous réchauffer ou cuisiner.","Sammle kleine Steine und fertige über die Kategorie „Grundlagen“ im Fertigungs-Fenster ein Lagerfeuer. Rüste das Lagerfeuer aus und platziere es mit der sekundären Aktion in der Welt. \n\nWenn es platziert ist, kannst du das Lagerfeuer verwenden, um dich warm zu halten oder um zu kochen.",,"Reúne piedras pequeñas y fabrica una fogata desde la categoría Básico de la ventana de Fabricación. Para poner la fogata en el mundo, equípala y usa la acción secundaria. \n\nUna vez puesta, podrás usar la fogata para cocinar o para entrar en calor."
quest_BasicSurvival8_description_button_console,,Quest Info,KeyCon KgNone,"收集小石头，然后选择制作界面中基础分类里的营火进行制作{0}，选择{1}并且装备{2}好营火之后可以在地图上使用副操作键进行放置{3}。\n\n一旦放置完成后，你就可以利用营火取暖或是进行烹饪了。","Collectez de petites pierres et fabriquez {0} un feu de camp dans la catégorie de base de la fenêtre de fabrication. Sélectionnez {1} et équipez {2} le feu de camp, puis placez-le avec {3}. \n\nUne fois placé, vous pouvez l'utiliser pour vous réchauffer ou cuisiner.","Sammle kleine Steine und fertige {0} über die Kategorie „Grundlagen“ im Fertigungs-Fenster ein Lagerfeuer. Wähle {1} das Lagerfeuer aus und rüste {2} es aus, dann platziere es mit {3} in der Welt. \n\nWenn es platziert ist, kannst du das Lagerfeuer verwenden, um dich warm zu halten oder um zu kochen.",,"Reúne piedras pequeñas y fabrica {0} una fogata desde la categoría Básico de la ventana de Fabricación. Selecciona {1} y equipa {2} la fogata, y usa {3} para ponerla en el mundo. \n\nUna vez puesta, podrás usar la fogata para cocinar o para entrar en calor."
wireToolTip,,Popup Tip,,"使用接线钳连接电器原件。第一个用电线连接的原件会成为母原件。用辅助动作将电线连接到电器原件上，重复这一动作将其连接到第二个原件以完成连接。使用接线工具连接电气元件。您将连接到该组件的第一个组件将是父组件。将注意力集中在任何电气部件上，并使用次级动作向该部件添加导线，并再次完成连接到第二部件的连接。将注意力集中在任何电气元件上，并使用主要动作移除或切断该元件到其母部件上的电线。与线配备的工具你可以看到很多有用的东西，包括：一个组件的电力使用和当前的电源状态，功率流为代表的电线上移动脉冲从父组件的子组件、瞄准和运动感知能力的对象视图锥角.",,,,
wireToolTip_title,,Popup Tip,,接线钳,,,,
generatorBankTip,,Popup Tip,,"发电机可用来给你的电器原件充电。至少要求一个小型发动机，最大可扩展到六个。最大能量输出取决于所安装的小型发动机的数量和品质。发电机使用瓦斯作为燃料，瓦斯可在战利品中找到，可在贸易商处购买，或者在化学工作站和营火旁制作得到。需要一个接线钳来增加或者切断电器原件之间的电线。",,,,
generatorBankTip_title,,Popup Tip,,发电机,,,,
solarBankTip,,Popup Tip,,"太阳能可用来给你的电器原件充电。至少需要一个太阳能电池，最大可扩展到六个。输出最大能量取决于所安装的太阳能电池的数量和品质。太阳能可在日间面对太阳时产生能量。太阳能电池可在商人处购买或者在战利品中找到。需要使用接线钳来连接电器。",,,,
solarBankTip_title,,Popup Tip,,太阳能,,,,
batteryBankTip,,Popup Tip,,"蓄电池可用来给你的电器原件充电。至少需要一个蓄电池，最大可扩展到六个。输出最大能量取决于所安装的蓄电池的数量和品质。外部供电设备或者打开蓄电池可以给蓄电池充电。如果未安装蓄电池，它将被作为一种继电器。需要一个接线钳来增加或者切断电器原件之间的电线。",,,,
batteryBankTip_title,,Popup Tip,,蓄电池,,,,
paintingTip,,Popup Tip,,使用涂漆刷给你的基地定制颜色。通过辅助动作在方块的表面上色，用主要动作去色。按住重载键查看额外的着色类型并改变想要的颜色。寻找阅读着色书解锁额外的着色组。创造模式有更多的着色类型。,,,,
paintingTip_title,,Popup Tip,,着色,,,,
cameraTip,,Popup Tip,,"如果你有可瞄准的电力道具，比如自动炮塔，运动传感器或者聚光灯，你可以通过打开它设置它的默认目标，点击进入镜头预览区域，控制你的主要动作然后把目标设置在想要设置的区域。完成之后点击跳过然后退出。",,,,
cameraTip_title,,Popup Tip,,摄像头,,,,
triggerDelayDurationTip,,Popup Tip,,"如果你有类似于触发板，运动传感器或者拉发线的触发装置，你可以自定义它们触发的方式。打开它们可以看到操作延迟和持续时间的控制选项，在持续和延迟设置的下方有各种不同选项。能量持续时间可以设置为固定时间，或者持续到直到有人站到触发区域才进行触发。另有一个永久设置，可保留到能量耗尽或者重置。还有可以自定义定时时间的触发事件选项。",,,,
triggerDelayDurationTip_title,,Popup Tip,,触发延迟和持续时间,,,,
landClaimTip,,Popup Tip,,"土地权可对你领土内所有的建筑授权硬度改进。硬度改进适用于敌方对建筑的攻击。当你在你的土地放置建筑物，你会看到一个绿色的放置预览。你可以将移动电器原件和工作站移动到领土内。位于领土之外的电力道具可被陌生人切断或者连接。建筑放置区域有以下几种颜色：领土内为绿色，朋友领土内为黄色，其他地方为白色，红色表示不可放置。",,,,
landClaimTip_title,,Popup Tip,,土地权,,,,
passthroughTriggeringTip,,Popup Tip,,"任何组合的触发板，运动传感器，和绊线都使用移动触发模式。当触发时，会激活所有连接的触发器组件。比如用一个绊线围绕你的基地，有入侵时会发出警报.",,,,
passthroughTriggeringTip_title,,Popup Tip,,移动触发,,,,
